2017-03-14 11:22:55 configure udev:amd64 215-17+deb8u6 <none>
2017-03-14 11:22:55 status unpacked udev:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked udev:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked udev:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked udev:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked udev:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked udev:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked udev:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked udev:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked udev:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked udev:amd64 215-17+deb8u6
2017-03-14 11:22:55 status half-configured udev:amd64 215-17+deb8u6
2017-03-14 11:22:55 status installed udev:amd64 215-17+deb8u6
2017-03-14 11:22:55 configure systemd:amd64 215-17+deb8u6 <none>
2017-03-14 11:22:55 status unpacked systemd:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked systemd:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked systemd:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked systemd:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked systemd:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked systemd:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked systemd:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked systemd:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked systemd:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked systemd:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked systemd:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked systemd:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked systemd:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked systemd:amd64 215-17+deb8u6
2017-03-14 11:22:55 status unpacked systemd:amd64 215-17+deb8u6
2017-03-14 11:22:55 status half-configured systemd:amd64 215-17+deb8u6
2017-03-14 11:22:55 status installed systemd:amd64 215-17+deb8u6
2017-03-14 11:22:55 configure dmsetup:amd64 2:1.02.90-2.2+deb8u1 <none>
2017-03-14 11:22:55 status unpacked dmsetup:amd64 2:1.02.90-2.2+deb8u1
2017-03-14 11:22:55 status half-configured dmsetup:amd64 2:1.02.90-2.2+deb8u1
2017-03-14 11:22:55 status installed dmsetup:amd64 2:1.02.90-2.2+deb8u1
2017-03-14 11:22:55 configure systemd-sysv:amd64 215-17+deb8u6 <none>
2017-03-14 11:22:55 status unpacked systemd-sysv:amd64 215-17+deb8u6
2017-03-14 11:22:55 status half-configured systemd-sysv:amd64 215-17+deb8u6
2017-03-14 11:22:55 status installed systemd-sysv:amd64 215-17+deb8u6
2017-03-14 11:22:55 configure init:amd64 1.22 <none>
2017-03-14 11:22:55 status unpacked init:amd64 1.22
2017-03-14 11:22:55 status half-configured init:amd64 1.22
2017-03-14 11:22:55 status installed init:amd64 1.22
2017-03-14 11:22:55 trigproc libc-bin:amd64 2.19-18+deb8u7 <none>
2017-03-14 11:22:55 status half-configured libc-bin:amd64 2.19-18+deb8u7
2017-03-14 11:22:55 status installed libc-bin:amd64 2.19-18+deb8u7
2017-03-14 11:22:55 startup archives unpack
2017-03-14 11:22:55 install libapt-pkg4.12:amd64 <none> 1.0.9.8.4
2017-03-14 11:22:55 status half-installed libapt-pkg4.12:amd64 1.0.9.8.4
2017-03-14 11:22:56 status unpacked libapt-pkg4.12:amd64 1.0.9.8.4
2017-03-14 11:22:56 status unpacked libapt-pkg4.12:amd64 1.0.9.8.4
2017-03-14 11:22:56 install gpgv:amd64 <none> 1.4.18-7+deb8u3
2017-03-14 11:22:56 status half-installed gpgv:amd64 1.4.18-7+deb8u3
2017-03-14 11:22:56 status unpacked gpgv:amd64 1.4.18-7+deb8u3
2017-03-14 11:22:56 status unpacked gpgv:amd64 1.4.18-7+deb8u3
2017-03-14 11:22:56 install debian-archive-keyring:all <none> 2014.3
2017-03-14 11:22:56 status half-installed debian-archive-keyring:all 2014.3
2017-03-14 11:22:56 status unpacked debian-archive-keyring:all 2014.3
2017-03-14 11:22:56 status unpacked debian-archive-keyring:all 2014.3
2017-03-14 11:22:56 install gnupg:amd64 <none> 1.4.18-7+deb8u3
2017-03-14 11:22:56 status half-installed gnupg:amd64 1.4.18-7+deb8u3
2017-03-14 11:22:56 status unpacked gnupg:amd64 1.4.18-7+deb8u3
2017-03-14 11:22:56 status unpacked gnupg:amd64 1.4.18-7+deb8u3
2017-03-14 11:22:56 install apt:amd64 <none> 1.0.9.8.4
2017-03-14 11:22:56 status half-installed apt:amd64 1.0.9.8.4
2017-03-14 11:22:56 status unpacked apt:amd64 1.0.9.8.4
2017-03-14 11:22:56 status unpacked apt:amd64 1.0.9.8.4
2017-03-14 11:22:56 install libapt-inst1.5:amd64 <none> 1.0.9.8.4
2017-03-14 11:22:56 status half-installed libapt-inst1.5:amd64 1.0.9.8.4
2017-03-14 11:22:56 status unpacked libapt-inst1.5:amd64 1.0.9.8.4
2017-03-14 11:22:56 status unpacked libapt-inst1.5:amd64 1.0.9.8.4
2017-03-14 11:22:56 install apt-utils:amd64 <none> 1.0.9.8.4
2017-03-14 11:22:56 status half-installed apt-utils:amd64 1.0.9.8.4
2017-03-14 11:22:56 status unpacked apt-utils:amd64 1.0.9.8.4
2017-03-14 11:22:56 status unpacked apt-utils:amd64 1.0.9.8.4
2017-03-14 11:22:56 install bsdmainutils:amd64 <none> 9.0.6
2017-03-14 11:22:56 status half-installed bsdmainutils:amd64 9.0.6
2017-03-14 11:22:56 status unpacked bsdmainutils:amd64 9.0.6
2017-03-14 11:22:56 status unpacked bsdmainutils:amd64 9.0.6
2017-03-14 11:22:56 install init-system-helpers:all <none> 1.22
2017-03-14 11:22:56 status half-installed init-system-helpers:all 1.22
2017-03-14 11:22:56 status unpacked init-system-helpers:all 1.22
2017-03-14 11:22:56 status unpacked init-system-helpers:all 1.22
2017-03-14 11:22:56 install libffi6:amd64 <none> 3.1-2+b2
2017-03-14 11:22:56 status half-installed libffi6:amd64 3.1-2+b2
2017-03-14 11:22:56 status unpacked libffi6:amd64 3.1-2+b2
2017-03-14 11:22:56 status unpacked libffi6:amd64 3.1-2+b2
2017-03-14 11:22:56 install cpio:amd64 <none> 2.11+dfsg-4.1+deb8u1
2017-03-14 11:22:56 status half-installed cpio:amd64 2.11+dfsg-4.1+deb8u1
2017-03-14 11:22:56 status unpacked cpio:amd64 2.11+dfsg-4.1+deb8u1
2017-03-14 11:22:56 status unpacked cpio:amd64 2.11+dfsg-4.1+deb8u1
2017-03-14 11:22:56 install cron:amd64 <none> 3.0pl1-127+deb8u1
2017-03-14 11:22:56 status half-installed cron:amd64 3.0pl1-127+deb8u1
2017-03-14 11:22:56 status triggers-pending systemd:amd64 215-17+deb8u6
2017-03-14 11:22:56 status unpacked cron:amd64 3.0pl1-127+deb8u1
2017-03-14 11:22:57 status unpacked cron:amd64 3.0pl1-127+deb8u1
2017-03-14 11:22:57 install libgmp10:amd64 <none> 2:6.0.0+dfsg-6
2017-03-14 11:22:57 status half-installed libgmp10:amd64 2:6.0.0+dfsg-6
2017-03-14 11:22:57 status unpacked libgmp10:amd64 2:6.0.0+dfsg-6
2017-03-14 11:22:57 status unpacked libgmp10:amd64 2:6.0.0+dfsg-6
2017-03-14 11:22:57 install libnettle4:amd64 <none> 2.7.1-5+deb8u2
2017-03-14 11:22:57 status half-installed libnettle4:amd64 2.7.1-5+deb8u2
2017-03-14 11:22:57 status unpacked libnettle4:amd64 2.7.1-5+deb8u2
2017-03-14 11:22:57 status unpacked libnettle4:amd64 2.7.1-5+deb8u2
2017-03-14 11:22:57 install libhogweed2:amd64 <none> 2.7.1-5+deb8u2
2017-03-14 11:22:57 status half-installed libhogweed2:amd64 2.7.1-5+deb8u2
2017-03-14 11:22:57 status unpacked libhogweed2:amd64 2.7.1-5+deb8u2
2017-03-14 11:22:57 status unpacked libhogweed2:amd64 2.7.1-5+deb8u2
2017-03-14 11:22:57 install libp11-kit0:amd64 <none> 0.20.7-1
2017-03-14 11:22:57 status half-installed libp11-kit0:amd64 0.20.7-1
2017-03-14 11:22:57 status unpacked libp11-kit0:amd64 0.20.7-1
2017-03-14 11:22:57 status unpacked libp11-kit0:amd64 0.20.7-1
2017-03-14 11:22:57 install libgnutls-deb0-28:amd64 <none> 3.3.8-6+deb8u4
2017-03-14 11:22:57 status half-installed libgnutls-deb0-28:amd64 3.3.8-6+deb8u4
2017-03-14 11:22:57 status unpacked libgnutls-deb0-28:amd64 3.3.8-6+deb8u4
2017-03-14 11:22:57 status unpacked libgnutls-deb0-28:amd64 3.3.8-6+deb8u4
2017-03-14 11:22:57 install dmidecode:amd64 <none> 2.12-3
2017-03-14 11:22:57 status half-installed dmidecode:amd64 2.12-3
2017-03-14 11:22:57 status unpacked dmidecode:amd64 2.12-3
2017-03-14 11:22:57 status unpacked dmidecode:amd64 2.12-3
2017-03-14 11:22:57 install groff-base:amd64 <none> 1.22.2-8
2017-03-14 11:22:57 status half-installed groff-base:amd64 1.22.2-8
2017-03-14 11:22:57 status unpacked groff-base:amd64 1.22.2-8
2017-03-14 11:22:57 status unpacked groff-base:amd64 1.22.2-8
2017-03-14 11:22:57 install iproute2:amd64 <none> 3.16.0-2
2017-03-14 11:22:57 status half-installed iproute2:amd64 3.16.0-2
2017-03-14 11:22:57 status unpacked iproute2:amd64 3.16.0-2
2017-03-14 11:22:57 status unpacked iproute2:amd64 3.16.0-2
2017-03-14 11:22:57 install ifupdown:amd64 <none> 0.7.53.1
2017-03-14 11:22:57 status half-installed ifupdown:amd64 0.7.53.1
2017-03-14 11:22:57 status unpacked ifupdown:amd64 0.7.53.1
2017-03-14 11:22:57 status unpacked ifupdown:amd64 0.7.53.1
2017-03-14 11:22:57 install libisc-export95:amd64 <none> 1:9.9.5.dfsg-9+deb8u8
2017-03-14 11:22:57 status half-installed libisc-export95:amd64 1:9.9.5.dfsg-9+deb8u8
2017-03-14 11:22:57 status unpacked libisc-export95:amd64 1:9.9.5.dfsg-9+deb8u8
2017-03-14 11:22:57 status unpacked libisc-export95:amd64 1:9.9.5.dfsg-9+deb8u8
2017-03-14 11:22:57 install libdns-export100:amd64 <none> 1:9.9.5.dfsg-9+deb8u8
2017-03-14 11:22:57 status half-installed libdns-export100:amd64 1:9.9.5.dfsg-9+deb8u8
2017-03-14 11:22:57 status unpacked libdns-export100:amd64 1:9.9.5.dfsg-9+deb8u8
2017-03-14 11:22:57 status unpacked libdns-export100:amd64 1:9.9.5.dfsg-9+deb8u8
2017-03-14 11:22:57 install libisccfg-export90:amd64 <none> 1:9.9.5.dfsg-9+deb8u8
2017-03-14 11:22:57 status half-installed libisccfg-export90:amd64 1:9.9.5.dfsg-9+deb8u8
2017-03-14 11:22:57 status unpacked libisccfg-export90:amd64 1:9.9.5.dfsg-9+deb8u8
2017-03-14 11:22:57 status unpacked libisccfg-export90:amd64 1:9.9.5.dfsg-9+deb8u8
2017-03-14 11:22:57 install libirs-export91:amd64 <none> 1:9.9.5.dfsg-9+deb8u8
2017-03-14 11:22:57 status half-installed libirs-export91:amd64 1:9.9.5.dfsg-9+deb8u8
2017-03-14 11:22:57 status unpacked libirs-export91:amd64 1:9.9.5.dfsg-9+deb8u8
2017-03-14 11:22:57 status unpacked libirs-export91:amd64 1:9.9.5.dfsg-9+deb8u8
2017-03-14 11:22:57 install isc-dhcp-common:amd64 <none> 4.3.1-6+deb8u2
2017-03-14 11:22:57 status half-installed isc-dhcp-common:amd64 4.3.1-6+deb8u2
2017-03-14 11:22:57 status unpacked isc-dhcp-common:amd64 4.3.1-6+deb8u2
2017-03-14 11:22:57 status unpacked isc-dhcp-common:amd64 4.3.1-6+deb8u2
2017-03-14 11:22:57 install isc-dhcp-client:amd64 <none> 4.3.1-6+deb8u2
2017-03-14 11:22:57 status half-installed isc-dhcp-client:amd64 4.3.1-6+deb8u2
2017-03-14 11:22:58 status unpacked isc-dhcp-client:amd64 4.3.1-6+deb8u2
2017-03-14 11:22:58 status unpacked isc-dhcp-client:amd64 4.3.1-6+deb8u2
2017-03-14 11:22:58 install libnfnetlink0:amd64 <none> 1.0.1-3
2017-03-14 11:22:58 status half-installed libnfnetlink0:amd64 1.0.1-3
2017-03-14 11:22:58 status unpacked libnfnetlink0:amd64 1.0.1-3
2017-03-14 11:22:58 status unpacked libnfnetlink0:amd64 1.0.1-3
2017-03-14 11:22:58 install iptables:amd64 <none> 1.4.21-2+b1
2017-03-14 11:22:58 status half-installed iptables:amd64 1.4.21-2+b1
2017-03-14 11:22:58 status unpacked iptables:amd64 1.4.21-2+b1
2017-03-14 11:22:58 status unpacked iptables:amd64 1.4.21-2+b1
2017-03-14 11:22:58 install libgnutls-openssl27:amd64 <none> 3.3.8-6+deb8u4
2017-03-14 11:22:58 status half-installed libgnutls-openssl27:amd64 3.3.8-6+deb8u4
2017-03-14 11:22:58 status unpacked libgnutls-openssl27:amd64 3.3.8-6+deb8u4
2017-03-14 11:22:58 status unpacked libgnutls-openssl27:amd64 3.3.8-6+deb8u4
2017-03-14 11:22:58 install iputils-ping:amd64 <none> 3:20121221-5+b2
2017-03-14 11:22:58 status half-installed iputils-ping:amd64 3:20121221-5+b2
2017-03-14 11:22:58 status unpacked iputils-ping:amd64 3:20121221-5+b2
2017-03-14 11:22:58 status unpacked iputils-ping:amd64 3:20121221-5+b2
2017-03-14 11:22:58 install kmod:amd64 <none> 18-3
2017-03-14 11:22:58 status half-installed kmod:amd64 18-3
2017-03-14 11:22:58 status unpacked kmod:amd64 18-3
2017-03-14 11:22:58 status unpacked kmod:amd64 18-3
2017-03-14 11:22:58 install less:amd64 <none> 458-3
2017-03-14 11:22:58 status half-installed less:amd64 458-3
2017-03-14 11:22:58 status unpacked less:amd64 458-3
2017-03-14 11:22:58 status unpacked less:amd64 458-3
2017-03-14 11:22:58 install libboost-iostreams1.55.0:amd64 <none> 1.55.0+dfsg-3
2017-03-14 11:22:58 status half-installed libboost-iostreams1.55.0:amd64 1.55.0+dfsg-3
2017-03-14 11:22:58 status unpacked libboost-iostreams1.55.0:amd64 1.55.0+dfsg-3
2017-03-14 11:22:58 status unpacked libboost-iostreams1.55.0:amd64 1.55.0+dfsg-3
2017-03-14 11:22:58 install libestr0:amd64 <none> 0.1.9-1.1
2017-03-14 11:22:58 status half-installed libestr0:amd64 0.1.9-1.1
2017-03-14 11:22:58 status unpacked libestr0:amd64 0.1.9-1.1
2017-03-14 11:22:58 status unpacked libestr0:amd64 0.1.9-1.1
2017-03-14 11:22:58 install libgdbm3:amd64 <none> 1.8.3-13.1
2017-03-14 11:22:58 status half-installed libgdbm3:amd64 1.8.3-13.1
2017-03-14 11:22:58 status unpacked libgdbm3:amd64 1.8.3-13.1
2017-03-14 11:22:58 status unpacked libgdbm3:amd64 1.8.3-13.1
2017-03-14 11:22:58 install libicu52:amd64 <none> 52.1-8+deb8u4
2017-03-14 11:22:58 status half-installed libicu52:amd64 52.1-8+deb8u4
2017-03-14 11:22:59 status unpacked libicu52:amd64 52.1-8+deb8u4
2017-03-14 11:22:59 status unpacked libicu52:amd64 52.1-8+deb8u4
2017-03-14 11:22:59 install libidn11:amd64 <none> 1.29-1+deb8u2
2017-03-14 11:22:59 status half-installed libidn11:amd64 1.29-1+deb8u2
2017-03-14 11:22:59 status unpacked libidn11:amd64 1.29-1+deb8u2
2017-03-14 11:22:59 status unpacked libidn11:amd64 1.29-1+deb8u2
2017-03-14 11:22:59 install libjson-c2:amd64 <none> 0.11-4
2017-03-14 11:22:59 status half-installed libjson-c2:amd64 0.11-4
2017-03-14 11:22:59 status unpacked libjson-c2:amd64 0.11-4
2017-03-14 11:22:59 status unpacked libjson-c2:amd64 0.11-4
2017-03-14 11:22:59 install liblogging-stdlog0:amd64 <none> 1.0.4-1
2017-03-14 11:22:59 status half-installed liblogging-stdlog0:amd64 1.0.4-1
2017-03-14 11:22:59 status unpacked liblogging-stdlog0:amd64 1.0.4-1
2017-03-14 11:22:59 status unpacked liblogging-stdlog0:amd64 1.0.4-1
2017-03-14 11:22:59 install liblognorm1:amd64 <none> 1.0.1-3
2017-03-14 11:22:59 status half-installed liblognorm1:amd64 1.0.1-3
2017-03-14 11:22:59 status unpacked liblognorm1:amd64 1.0.1-3
2017-03-14 11:22:59 status unpacked liblognorm1:amd64 1.0.1-3
2017-03-14 11:22:59 install libmnl0:amd64 <none> 1.0.3-5
2017-03-14 11:22:59 status half-installed libmnl0:amd64 1.0.3-5
2017-03-14 11:22:59 status unpacked libmnl0:amd64 1.0.3-5
2017-03-14 11:22:59 status unpacked libmnl0:amd64 1.0.3-5
2017-03-14 11:22:59 install libnetfilter-acct1:amd64 <none> 1.0.2-1.1
2017-03-14 11:22:59 status half-installed libnetfilter-acct1:amd64 1.0.2-1.1
2017-03-14 11:22:59 status unpacked libnetfilter-acct1:amd64 1.0.2-1.1
2017-03-14 11:22:59 status unpacked libnetfilter-acct1:amd64 1.0.2-1.1
2017-03-14 11:22:59 install libnewt0.52:amd64 <none> 0.52.17-1+b1
2017-03-14 11:22:59 status half-installed libnewt0.52:amd64 0.52.17-1+b1
2017-03-14 11:22:59 status unpacked libnewt0.52:amd64 0.52.17-1+b1
2017-03-14 11:22:59 status unpacked libnewt0.52:amd64 0.52.17-1+b1
2017-03-14 11:22:59 install libpipeline1:amd64 <none> 1.4.0-1
2017-03-14 11:22:59 status half-installed libpipeline1:amd64 1.4.0-1
2017-03-14 11:22:59 status unpacked libpipeline1:amd64 1.4.0-1
2017-03-14 11:22:59 status unpacked libpipeline1:amd64 1.4.0-1
2017-03-14 11:22:59 install libpopt0:amd64 <none> 1.16-10
2017-03-14 11:22:59 status half-installed libpopt0:amd64 1.16-10
2017-03-14 11:22:59 status unpacked libpopt0:amd64 1.16-10
2017-03-14 11:22:59 status unpacked libpopt0:amd64 1.16-10
2017-03-14 11:22:59 install libstdc++6:amd64 <none> 4.9.2-10
2017-03-14 11:22:59 status half-installed libstdc++6:amd64 4.9.2-10
2017-03-14 11:22:59 status unpacked libstdc++6:amd64 4.9.2-10
2017-03-14 11:22:59 status unpacked libstdc++6:amd64 4.9.2-10
2017-03-14 11:22:59 install readline-common:all <none> 6.3-8
2017-03-14 11:22:59 status half-installed readline-common:all 6.3-8
2017-03-14 11:22:59 status unpacked readline-common:all 6.3-8
2017-03-14 11:22:59 status unpacked readline-common:all 6.3-8
2017-03-14 11:22:59 install libreadline6:amd64 <none> 6.3-8+b3
2017-03-14 11:22:59 status half-installed libreadline6:amd64 6.3-8+b3
2017-03-14 11:22:59 status unpacked libreadline6:amd64 6.3-8+b3
2017-03-14 11:22:59 status unpacked libreadline6:amd64 6.3-8+b3
2017-03-14 11:22:59 install libusb-0.1-4:amd64 <none> 2:0.1.12-25
2017-03-14 11:22:59 status half-installed libusb-0.1-4:amd64 2:0.1.12-25
2017-03-14 11:22:59 status unpacked libusb-0.1-4:amd64 2:0.1.12-25
2017-03-14 11:22:59 status unpacked libusb-0.1-4:amd64 2:0.1.12-25
2017-03-14 11:22:59 install netbase:all <none> 5.3
2017-03-14 11:22:59 status half-installed netbase:all 5.3
2017-03-14 11:22:59 status unpacked netbase:all 5.3
2017-03-14 11:22:59 status unpacked netbase:all 5.3
2017-03-14 11:22:59 install libtasn1-6:amd64 <none> 4.2-3+deb8u2
2017-03-14 11:22:59 status half-installed libtasn1-6:amd64 4.2-3+deb8u2
2017-03-14 11:22:59 status unpacked libtasn1-6:amd64 4.2-3+deb8u2
2017-03-14 11:22:59 status unpacked libtasn1-6:amd64 4.2-3+deb8u2
2017-03-14 11:22:59 install libxtables10:amd64 <none> 1.4.21-2+b1
2017-03-14 11:22:59 status half-installed libxtables10:amd64 1.4.21-2+b1
2017-03-14 11:22:59 status unpacked libxtables10:amd64 1.4.21-2+b1
2017-03-14 11:22:59 status unpacked libxtables10:amd64 1.4.21-2+b1
2017-03-14 11:23:00 install libpsl0:amd64 <none> 0.5.1-1
2017-03-14 11:23:00 status half-installed libpsl0:amd64 0.5.1-1
2017-03-14 11:23:00 status unpacked libpsl0:amd64 0.5.1-1
2017-03-14 11:23:00 status unpacked libpsl0:amd64 0.5.1-1
2017-03-14 11:23:00 install libsigc++-2.0-0c2a:amd64 <none> 2.4.0-1
2017-03-14 11:23:00 status half-installed libsigc++-2.0-0c2a:amd64 2.4.0-1
2017-03-14 11:23:00 status unpacked libsigc++-2.0-0c2a:amd64 2.4.0-1
2017-03-14 11:23:00 status unpacked libsigc++-2.0-0c2a:amd64 2.4.0-1
2017-03-14 11:23:00 install libssl1.0.0:amd64 <none> 1.0.1t-1+deb8u5
2017-03-14 11:23:00 status half-installed libssl1.0.0:amd64 1.0.1t-1+deb8u5
2017-03-14 11:23:00 status unpacked libssl1.0.0:amd64 1.0.1t-1+deb8u5
2017-03-14 11:23:00 status unpacked libssl1.0.0:amd64 1.0.1t-1+deb8u5
2017-03-14 11:23:00 install logrotate:amd64 <none> 3.8.7-1+b1
2017-03-14 11:23:00 status half-installed logrotate:amd64 3.8.7-1+b1
2017-03-14 11:23:00 status unpacked logrotate:amd64 3.8.7-1+b1
2017-03-14 11:23:00 status unpacked logrotate:amd64 3.8.7-1+b1
2017-03-14 11:23:00 install man-db:amd64 <none> 2.7.0.2-5
2017-03-14 11:23:00 status half-installed man-db:amd64 2.7.0.2-5
2017-03-14 11:23:00 status unpacked man-db:amd64 2.7.0.2-5
2017-03-14 11:23:00 status unpacked man-db:amd64 2.7.0.2-5
2017-03-14 11:23:00 install manpages:all <none> 3.74-1
2017-03-14 11:23:00 status half-installed manpages:all 3.74-1
2017-03-14 11:23:00 status unpacked manpages:all 3.74-1
2017-03-14 11:23:00 status unpacked manpages:all 3.74-1
2017-03-14 11:23:00 install nano:amd64 <none> 2.2.6-3
2017-03-14 11:23:00 status half-installed nano:amd64 2.2.6-3
2017-03-14 11:23:00 status unpacked nano:amd64 2.2.6-3
2017-03-14 11:23:00 status unpacked nano:amd64 2.2.6-3
2017-03-14 11:23:00 install net-tools:amd64 <none> 1.60-26+b1
2017-03-14 11:23:00 status half-installed net-tools:amd64 1.60-26+b1
2017-03-14 11:23:00 status unpacked net-tools:amd64 1.60-26+b1
2017-03-14 11:23:00 status unpacked net-tools:amd64 1.60-26+b1
2017-03-14 11:23:00 install netcat-traditional:amd64 <none> 1.10-41
2017-03-14 11:23:00 status half-installed netcat-traditional:amd64 1.10-41
2017-03-14 11:23:00 status unpacked netcat-traditional:amd64 1.10-41
2017-03-14 11:23:00 status unpacked netcat-traditional:amd64 1.10-41
2017-03-14 11:23:00 install nfacct:amd64 <none> 1.0.1-1.1
2017-03-14 11:23:00 status half-installed nfacct:amd64 1.0.1-1.1
2017-03-14 11:23:00 status unpacked nfacct:amd64 1.0.1-1.1
2017-03-14 11:23:00 status unpacked nfacct:amd64 1.0.1-1.1
2017-03-14 11:23:00 install rsyslog:amd64 <none> 8.4.2-1+deb8u2
2017-03-14 11:23:00 status half-installed rsyslog:amd64 8.4.2-1+deb8u2
2017-03-14 11:23:00 status unpacked rsyslog:amd64 8.4.2-1+deb8u2
2017-03-14 11:23:00 status unpacked rsyslog:amd64 8.4.2-1+deb8u2
2017-03-14 11:23:00 install tasksel-data:all <none> 3.31+deb8u1
2017-03-14 11:23:00 status half-installed tasksel-data:all 3.31+deb8u1
2017-03-14 11:23:01 status unpacked tasksel-data:all 3.31+deb8u1
2017-03-14 11:23:01 status unpacked tasksel-data:all 3.31+deb8u1
2017-03-14 11:23:01 install tasksel:all <none> 3.31+deb8u1
2017-03-14 11:23:01 status half-installed tasksel:all 3.31+deb8u1
2017-03-14 11:23:01 status unpacked tasksel:all 3.31+deb8u1
2017-03-14 11:23:01 status unpacked tasksel:all 3.31+deb8u1
2017-03-14 11:23:01 install traceroute:amd64 <none> 1:2.0.20-2+b1
2017-03-14 11:23:01 status half-installed traceroute:amd64 1:2.0.20-2+b1
2017-03-14 11:23:01 status unpacked traceroute:amd64 1:2.0.20-2+b1
2017-03-14 11:23:01 status unpacked traceroute:amd64 1:2.0.20-2+b1
2017-03-14 11:23:01 install vim-common:amd64 <none> 2:7.4.488-7+deb8u1
2017-03-14 11:23:01 status half-installed vim-common:amd64 2:7.4.488-7+deb8u1
2017-03-14 11:23:01 status unpacked vim-common:amd64 2:7.4.488-7+deb8u1
2017-03-14 11:23:01 status unpacked vim-common:amd64 2:7.4.488-7+deb8u1
2017-03-14 11:23:01 install vim-tiny:amd64 <none> 2:7.4.488-7+deb8u1
2017-03-14 11:23:01 status half-installed vim-tiny:amd64 2:7.4.488-7+deb8u1
2017-03-14 11:23:01 status unpacked vim-tiny:amd64 2:7.4.488-7+deb8u1
2017-03-14 11:23:01 status unpacked vim-tiny:amd64 2:7.4.488-7+deb8u1
2017-03-14 11:23:01 install wget:amd64 <none> 1.16-1+deb8u1
2017-03-14 11:23:01 status half-installed wget:amd64 1.16-1+deb8u1
2017-03-14 11:23:01 status unpacked wget:amd64 1.16-1+deb8u1
2017-03-14 11:23:01 status unpacked wget:amd64 1.16-1+deb8u1
2017-03-14 11:23:01 install whiptail:amd64 <none> 0.52.17-1+b1
2017-03-14 11:23:01 status half-installed whiptail:amd64 0.52.17-1+b1
2017-03-14 11:23:01 status unpacked whiptail:amd64 0.52.17-1+b1
2017-03-14 11:23:01 status unpacked whiptail:amd64 0.52.17-1+b1
2017-03-14 11:23:01 trigproc systemd:amd64 215-17+deb8u6 <none>
2017-03-14 11:23:01 status half-configured systemd:amd64 215-17+deb8u6
2017-03-14 11:23:01 status installed systemd:amd64 215-17+deb8u6
2017-03-14 11:23:01 startup packages configure
2017-03-14 11:23:01 configure readline-common:all 6.3-8 <none>
2017-03-14 11:23:01 status unpacked readline-common:all 6.3-8
2017-03-14 11:23:01 status half-configured readline-common:all 6.3-8
2017-03-14 11:23:01 status installed readline-common:all 6.3-8
2017-03-14 11:23:01 configure libgdbm3:amd64 1.8.3-13.1 <none>
2017-03-14 11:23:01 status unpacked libgdbm3:amd64 1.8.3-13.1
2017-03-14 11:23:01 status half-configured libgdbm3:amd64 1.8.3-13.1
2017-03-14 11:23:01 status installed libgdbm3:amd64 1.8.3-13.1
2017-03-14 11:23:01 status triggers-pending libc-bin:amd64 2.19-18+deb8u7
2017-03-14 11:23:01 configure manpages:all 3.74-1 <none>
2017-03-14 11:23:01 status unpacked manpages:all 3.74-1
2017-03-14 11:23:01 status half-configured manpages:all 3.74-1
2017-03-14 11:23:01 status installed manpages:all 3.74-1
2017-03-14 11:23:01 configure libxtables10:amd64 1.4.21-2+b1 <none>
2017-03-14 11:23:01 status unpacked libxtables10:amd64 1.4.21-2+b1
2017-03-14 11:23:01 status half-configured libxtables10:amd64 1.4.21-2+b1
2017-03-14 11:23:01 status installed libxtables10:amd64 1.4.21-2+b1
2017-03-14 11:23:01 configure cpio:amd64 2.11+dfsg-4.1+deb8u1 <none>
2017-03-14 11:23:01 status unpacked cpio:amd64 2.11+dfsg-4.1+deb8u1
2017-03-14 11:23:01 status half-configured cpio:amd64 2.11+dfsg-4.1+deb8u1
2017-03-14 11:23:01 status installed cpio:amd64 2.11+dfsg-4.1+deb8u1
2017-03-14 11:23:01 configure libpopt0:amd64 1.16-10 <none>
2017-03-14 11:23:01 status unpacked libpopt0:amd64 1.16-10
2017-03-14 11:23:01 status half-configured libpopt0:amd64 1.16-10
2017-03-14 11:23:01 status installed libpopt0:amd64 1.16-10
2017-03-14 11:23:01 configure kmod:amd64 18-3 <none>
2017-03-14 11:23:01 status unpacked kmod:amd64 18-3
